Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","168934","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","139013","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2016","2016","tonnes","166907","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","156990","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","30","Rice - total  (Rice milled equivalent)","2017","2017","tonnes","164109","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2017","2017","1000 US$","150153","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","30","Rice - total  (Rice milled equivalent)","2017","2017","tonnes","190159","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","30","Rice - total  (Rice milled equivalent)","2017","2017","1000 US$","172317","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2000","2000","tonnes","0","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2000","2000","1000 US$","0","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2000","2000","tonnes","814070","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2000","2000","1000 US$","80281","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2001","2001","tonnes","0","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2001","2001","1000 US$","0","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2001","2001","tonnes","770975","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2001","2001","1000 US$","78967","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2002","2002","tonnes","34","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2002","2002","1000 US$","5","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2002","2002","tonnes","398236","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2002","2002","1000 US$","42376","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2003","2003","tonnes","2","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2003","2003","1000 US$","1","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2003","2003","tonnes","36920","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2003","2003","1000 US$","6783","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2004","2004","tonnes","10","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2004","2004","1000 US$","3","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2004","2004","tonnes","545348","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2004","2004","1000 US$","92926","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2005","2005","tonnes","0","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2005","2005","1000 US$","0","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2005","2005","tonnes","209539","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2005","2005","1000 US$","33755","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2006","2006","tonnes","0","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2006","2006","1000 US$","1","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2006","2006","tonnes","153402","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2006","2006","1000 US$","23978","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2007","2007","tonnes","0","F","FAO estimate",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2007","2007","1000 US$","0","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2007","2007","tonnes","37777","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2007","2007","1000 US$","9961","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2008","2008","tonnes","0","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2008","2008","1000 US$","1","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2008","2008","tonnes","596067","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2008","2008","1000 US$","174508","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2009","2009","tonnes","61","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2009","2009","1000 US$","112","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2009","2009","tonnes","1201513","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2009","2009","1000 US$","226933","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2010","2010","tonnes","0","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2010","2010","1000 US$","0","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2010","2010","tonnes","297220","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2010","2010","1000 US$","63361","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2011","2011","tonnes","4","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2011","2011","1000 US$","6","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2011","2011","tonnes","705738","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2011","2011","1000 US$","198139","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2012","2012","tonnes","17","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2012","2012","1000 US$","64","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2012","2012","tonnes","1270187","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2012","2012","1000 US$","336575","R","Estimated data using trading partners database",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2013","2013","tonnes","0","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2013","2013","1000 US$","0","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2013","2013","tonnes","797003","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2013","2013","1000 US$","268208","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2014","2014","tonnes","358613","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2014","2014","1000 US$","107720","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2015","2015","tonnes","3","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2015","2015","1000 US$","3","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2015","2015","tonnes","1531668","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2015","2015","1000 US$","412312","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2016","2016","tonnes","7","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2016","2016","1000 US$","7","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2016","2016","tonnes","801452","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2016","2016","1000 US$","160365","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","83","Sorghum","2017","2017","tonnes","2","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","83","Sorghum","2017","2017","1000 US$","2","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","83","Sorghum","2017","2017","tonnes","292628","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","83","Sorghum","2017","2017","1000 US$","73444","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2000","2000","tonnes","76","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2000","2000","1000 US$","46","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2000","2000","tonnes","17724364","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2000","2000","1000 US$","2219498","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2001","2001","tonnes","24","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2001","2001","1000 US$","9","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2001","2001","tonnes","15542103","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2001","2001","1000 US$","2239694","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2002","2002","tonnes","141","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2002","2002","1000 US$","58","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2002","2002","tonnes","14697182","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2002","2002","1000 US$","2249551","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2003","2003","tonnes","299098","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2003","2003","1000 US$","33563","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2003","2003","tonnes","9503389","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2003","2003","1000 US$","1574014","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2004","2004","tonnes","92","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2004","2004","1000 US$","39","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2004","2004","tonnes","18450822","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2004","2004","1000 US$","3089044","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2005","2005","tonnes","32","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2005","2005","1000 US$","22","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2005","2005","tonnes","13914503","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2005","2005","1000 US$","2280547","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2006","2006","tonnes","21","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2006","2006","1000 US$","10","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2006","2006","tonnes","14975540","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2006","2006","1000 US$","2540673","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2007","2007","tonnes","25","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2007","2007","1000 US$","21","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2007","2007","tonnes","6755804","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2007","2007","1000 US$","1606491","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2008","2008","tonnes","243","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2008","2008","1000 US$","125","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2008","2008","tonnes","8278014","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2008","2008","1000 US$","2541255","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2009","2009","tonnes","36","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2009","2009","1000 US$","50","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2009","2009","tonnes","14996065","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2009","2009","1000 US$","3254699","*","Unofficial figure",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2010","2010","tonnes","186","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2010","2010","1000 US$","108","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2010","2010","tonnes","15888042","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2010","2010","1000 US$","3845505","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2011","2011","tonnes","1133","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2011","2011","1000 US$","905","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2011","2011","tonnes","17657181","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2011","2011","1000 US$","5709036","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2012","2012","tonnes","1485","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2012","2012","1000 US$","921","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2012","2012","tonnes","23535862","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2012","2012","1000 US$","6765442","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2013","2013","tonnes","1688","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2013","2013","1000 US$","1283","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2013","2013","tonnes","18001619","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2013","2013","1000 US$","5895652","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2014","2014","tonnes","1263","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2014","2014","1000 US$","866","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2014","2014","tonnes","18282773","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2014","2014","1000 US$","5343410","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2015","2015","tonnes","1218","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2015","2015","1000 US$","740","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2015","2015","tonnes","17053209","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2015","2015","1000 US$","4371502","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2016","2016","tonnes","991","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2016","2016","1000 US$","504","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2016","2016","tonnes","16148016","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2016","2016","1000 US$","3621345","","Official data",""
"TP","Crops and livestock products","10","Australia","5610","Import Quantity","15","Wheat","2017","2017","tonnes","1212","","Official data",""
"TP","Crops and livestock products","10","Australia","5622","Import Value","15","Wheat","2017","2017","1000 US$","916","","Official data",""
"TP","Crops and livestock products","10","Australia","5910","Export Quantity","15","Wheat","2017","2017","tonnes","21985900","","Official data",""
"TP","Crops and livestock products","10","Australia","5922","Export Value","15","Wheat","2017","2017","1000 US$","4650330","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2000","2000","tonnes","581305","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2000","2000","1000 US$","83027","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2000","2000","tonnes","1060289","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2000","2000","1000 US$","122502","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2001","2001","tonnes","644208","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2001","2001","1000 US$","90498","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2001","2001","tonnes","829297","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2001","2001","1000 US$","115516","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2002","2002","tonnes","476440","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2002","2002","1000 US$","66117","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2002","2002","tonnes","482939","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2002","2002","1000 US$","73044","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2003","2003","tonnes","308067","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2003","2003","1000 US$","52539","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2003","2003","tonnes","667439","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2003","2003","1000 US$","103141","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2004","2004","tonnes","453532","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2004","2004","1000 US$","73920","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2004","2004","tonnes","269131","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2004","2004","1000 US$","38178","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2005","2005","tonnes","119585","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2005","2005","1000 US$","16245","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2005","2005","tonnes","743129","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2005","2005","1000 US$","89104","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2006","2006","tonnes","191259","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2006","2006","1000 US$","29490","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2006","2006","tonnes","378681","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2006","2006","1000 US$","56763","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2007","2007","tonnes","458134","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2007","2007","1000 US$","104506","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2007","2007","tonnes","733225","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2007","2007","1000 US$","160614","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2008","2008","tonnes","756289","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2008","2008","1000 US$","217900","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2008","2008","tonnes","591644","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2008","2008","1000 US$","194185","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2009","2009","tonnes","473613","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2009","2009","1000 US$","142082","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2009","2009","tonnes","120347","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2009","2009","1000 US$","35629","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2010","2010","tonnes","268598","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2010","2010","1000 US$","62150","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2010","2010","tonnes","161238","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2010","2010","1000 US$","38640","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2011","2011","tonnes","188564","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2011","2011","1000 US$","55254","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2011","2011","tonnes","158118","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2011","2011","1000 US$","43565","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2012","2012","tonnes","515103","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2012","2012","1000 US$","159335","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2012","2012","tonnes","193432","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2012","2012","1000 US$","62892","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2013","2013","tonnes","389970","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2013","2013","1000 US$","130136","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2013","2013","tonnes","189377","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2013","2013","1000 US$","52560","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2014","2014","tonnes","522269","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2014","2014","1000 US$","152778","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2014","2014","tonnes","338534","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2014","2014","1000 US$","86608","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2015","2015","tonnes","451030","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2015","2015","1000 US$","136501","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2015","2015","tonnes","323985","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2015","2015","1000 US$","79075","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2016","2016","tonnes","283139","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2016","2016","1000 US$","80261","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2016","2016","tonnes","89889","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2016","2016","1000 US$","23942","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","44","Barley","2017","2017","tonnes","215364","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","44","Barley","2017","2017","1000 US$","53616","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","44","Barley","2017","2017","tonnes","138737","","Official data",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","44","Barley","2017","2017","1000 US$","35927","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2000","2000","tonnes","293230","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2000","2000","1000 US$","174319","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2000","2000","tonnes","47970790","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2000","2000","1000 US$","4682565","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2001","2001","tonnes","210042","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2001","2001","1000 US$","145729","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2001","2001","tonnes","47943762","*","Unofficial figure",""
"TP","Crops and livestock products","231","United States of America","5922","Export Value","56","Maize","2001","2001","1000 US$","4764985","","Official data",""
"TP","Crops and livestock products","231","United States of America","5610","Import Quantity","56","Maize","2002","2002","tonnes","300316","","Official data",""
"TP","Crops and livestock products","231","United States of America","5622","Import Value","56","Maize","2002","2002","1000 US$","137153","","Official data",""
"TP","Crops and livestock products","231","United States of America","5910","Export Quantity","56","Maize","2002","2002","tonnes","47685821","","Official data",""
